Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Travel Services Used Last 6 Months,Airfordable (USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Booking.com,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Check24 (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Cleartrip (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Couchsurfing.com (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,CTrip.com (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Edreams (France, Spain, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,eLong (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Expedia,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Flight Centre (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Goibibo (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Google Travel (Australia and USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,HolidayCheck (France and Germany Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,HomeExchange,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Hopper (Canada and USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Hotels.com,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months, HotelsCombined (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Jalan (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Japanican (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Journify (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,KAYAK,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Kuoni (USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Lastminute.com,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Loveholidays (UK Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Lvmama (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,MaFengWo (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Make My Trip (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Nomadness (USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Onefinestay (France, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Orbitz (USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Priceline,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Rakuten Travel (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Skyscanner,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Stayz (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Travel Noire (USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Travelocity (Canada and USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Travel Republic (UK Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,TripAdvisor,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Trip.com,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Trivago,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Viator (Australia, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Vrbo,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Webjet (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Weloveholidays (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Wotif (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Yatra (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,None of these,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Innclusive (UK Only) (to Q3 2022),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Agoda,0.0,0.0,0,0.0,0
Preferred Travel Services Used,Airbnb,6.0,0.7,411117,158.1,8
Preferred Travel Services Used,Airfordable (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Booking.com,4.2,0.3,285972,77.8,6
Preferred Travel Services Used,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Check24 (Germany Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Cleartrip (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Couchsurfing.com (Select Markets Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,CTrip.com (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Edreams (France, Spain, UK and USA Only)",0.6,2.5,42648,598.4,1
Preferred Travel Services Used,eLong (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Expedia,15.7,1.7,1072456,397.5,25
Preferred Travel Services Used,Fliggy (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Flight Centre (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Goibibo (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Google Travel (Australia and USA Only),3.9,2.8,267111,685.2,6
Preferred Travel Services Used,HolidayCheck (France and Germany Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,HomeExchange,0.0,0.0,0,0.0,0
Preferred Travel Services Used,Hopper (Canada and USA Only),0.6,0.8,37940,192.9,1
Preferred Travel Services Used,Hotels.com,4.4,0.7,302145,175.6,5
Preferred Travel Services Used, HotelsCombined (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",1.0,2.2,70639,525.8,1
Preferred Travel Services Used,Jalan (Japan Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Japanican (Japan Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Journify (Singapore Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,KAYAK,3.9,1.5,267037,362.6,5
Preferred Travel Services Used,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Kuoni (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Lastminute.com,0.0,0.0,0,0.0,0
Preferred Travel Services Used,Loveholidays (UK Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Lvmama (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,MaFengWo (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Make My Trip (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Meituan (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Nomadness (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Onefinestay (France, UK and USA Only)",0.6,19.2,42648,4631.2,1
Preferred Travel Services Used,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Orbitz (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Priceline,4.1,1.2,282634,297.7,6
Preferred Travel Services Used,Qunar (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Qyer (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Rakuten Travel (Japan Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Skyscanner,0.7,0.2,47335,52.4,1
Preferred Travel Services Used,Stayz (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Travel Noire (USA Only),0.7,15.7,45270,3773.8,1
Preferred Travel Services Used,Travelocity (Canada and USA Only),4.7,4.2,323644,1012.5,8
Preferred Travel Services Used,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Travel Republic (UK Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,TripAdvisor,13.9,1.7,948086,398.1,23
Preferred Travel Services Used,Trip.com,0.6,0.2,42648,55.3,1
Preferred Travel Services Used,Trivago,10.3,1.0,703723,235.2,11
Preferred Travel Services Used,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Preferred Travel Services Used,Tuniu (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Viator (Australia, UK and USA Only)",0.0,0.0,0,0.0,0
Preferred Travel Services Used,Vrbo,2.3,1.2,156015,293.0,4
Preferred Travel Services Used,Webjet (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Weloveholidays (Germany Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Wotif (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Yatra (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Innclusive (UK Only) (to Q3 2022),0.0,0.0,0,0.0,0
Preferred Travel Services Used,None of these,5.8,1.0,392369,242.9,9
Travel Services Used for Booking Accommodation,Agoda,1.2,0.1,82777,25.4,2
Travel Services Used for Booking Accommodation,Airbnb,21.0,0.9,1430527,208.8,28
Travel Services Used for Booking Accommodation,Booking.com,16.7,0.6,1140724,134.4,25
Travel Services Used for Booking Accommodation,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Check24 (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Cleartrip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Couchsurfing.com (Select Markets Only),0.7,0.2,45270,52.0,1
Travel Services Used for Booking Accommodation,CTrip.com (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Edreams (France, Spain, UK and USA Only)",0.7,1.1,45270,260.2,1
Travel Services Used for Booking Accommodation,eLong (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Expedia,33.2,1.8,2259642,443.0,49
Travel Services Used for Booking Accommodation,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Goibibo (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Google Travel (Australia and USA Only),9.3,5.8,633627,1392.3,13
Travel Services Used for Booking Accommodation,HolidayCheck (France and Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,HomeExchange,0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Hopper (Canada and USA Only),1.9,2.0,130546,474.5,3
Travel Services Used for Booking Accommodation,Hotels.com,28.9,1.7,1972301,402.9,38
Travel Services Used for Booking Accommodation, HotelsCombined (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",2.7,1.6,184595,388.0,5
Travel Services Used for Booking Accommodation,Jalan (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Japanican (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Journify (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,KAYAK,0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Lastminute.com,0.6,0.1,42648,32.5,1
Travel Services Used for Booking Accommodation,Loveholidays (UK Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Lvmama (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,MaFengWo (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Make My Trip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Onefinestay (France, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Orbitz (USA Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Priceline,13.8,1.8,938282,440.4,19
Travel Services Used for Booking Accommodation,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Rakuten Travel (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Skyscanner,0.7,0.1,47335,32.2,1
Travel Services Used for Booking Accommodation,Stayz (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Travelocity (Canada and USA Only),18.5,6.7,1257625,1602.7,29
Travel Services Used for Booking Accommodation,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Travel Republic (UK Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,TripAdvisor,0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Trip.com,4.9,0.6,334024,143.4,7
Travel Services Used for Booking Accommodation,Trivago,26.4,0.9,1801680,224.9,34
Travel Services Used for Booking Accommodation,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Vrbo,11.2,2.7,766587,647.6,16
Travel Services Used for Booking Accommodation,Webjet (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Weloveholidays (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Wotif (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Yatra (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Other,21.6,0.9,1474762,210.5,36
Travel Services Used for Booking Flights,Agoda,1.3,0.1,87918,32.8,2
Travel Services Used for Booking Flights,Airfordable (USA Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Booking.com,11.4,0.6,779847,134.0,16
Travel Services Used for Booking Flights,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Check24 (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Cleartrip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,CTrip.com (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,"Edreams (France, Spain, UK and USA Only)",2.0,2.1,135810,512.8,3
Travel Services Used for Booking Flights,eLong (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Expedia,34.8,1.5,2371967,365.8,51
Travel Services Used for Booking Flights,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Flight Centre (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Goibibo (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Google Travel (Australia and USA Only),8.9,4.0,607348,957.8,12
Travel Services Used for Booking Flights,Hopper (Canada and USA Only),2.9,2.6,198251,617.9,4
Travel Services Used for Booking Flights,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",5.4,3.8,365884,914.6,8
Travel Services Used for Booking Flights,Jalan (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Journify (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,KAYAK,0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Lastminute.com,0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Lvmama (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Make My Trip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Orbitz (USA Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Priceline,14.2,1.9,965900,454.0,22
Travel Services Used for Booking Flights,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Skyscanner,3.7,0.4,250086,94.7,6
Travel Services Used for Booking Flights,Travelocity (Canada and USA Only),17.8,6.4,1209959,1547.0,28
Travel Services Used for Booking Flights,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Trip.com,4.3,0.5,290732,115.7,5
Travel Services Used for Booking Flights,Trivago,11.6,0.5,789770,119.1,17
Travel Services Used for Booking Flights,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Webjet (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Yatra (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Other,34.8,0.8,2370257,202.9,53
Travel Services Used for Business Travel,American Express Global Business Travel (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Amadeus (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Booking.com for business (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,CITS American Express Global Business Travel (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,ClearTrip For Business (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Concur Travel (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Corporate Travel Management (CTM) (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Corporate Traveller (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Ctrip (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,CWT (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Egencia (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Expedia,0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,GetThere (USA Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Goibibo (go-biz) (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Happay (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Helloworld Business Travel (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,JTB Business Travel (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Lvmama Business Travel (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,My Biz (MakeMyTrip) (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Navan (UK and USA Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Nippon Travel Agency (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Qantas Business Travel (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Serko Online (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Tongcheng-Elong (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Travel Perk (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,TripSource (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Uniglobe Travel (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Via.com (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Yatra for Business (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Other,0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Don't know,0.0,0.0,0,0.0,0
Types of Vacations,"Active (e.g. surfing, climbing etc.)",0.0,0.0,0,0.0,0
Types of Vacations,Beach / coast,0.0,0.0,0,0.0,0
Types of Vacations,Camping,0.0,0.0,0,0.0,0
Types of Vacations,City break,0.0,0.0,0,0.0,0
Types of Vacations,Country / rural escape,0.0,0.0,0,0.0,0
Types of Vacations,Cruise,0.0,0.0,0,0.0,0
Types of Vacations,"Fitness (e.g. cycling break, yoga)",0.0,0.0,0,0.0,0
Types of Vacations,Nature,0.0,0.0,0,0.0,0
Types of Vacations,Resort,0.0,0.0,0,0.0,0
Types of Vacations,Road / driving trip,0.0,0.0,0,0.0,0
Types of Vacations,Safari,0.0,0.0,0,0.0,0
Types of Vacations,Sailing,0.0,0.0,0,0.0,0
Types of Vacations,Sightseeing,0.0,0.0,0,0.0,0
Types of Vacations,Spa / retreat,0.0,0.0,0,0.0,0
Types of Vacations,"Special occasion trip (e.g. Wedding, Birthday, Anniversary)",0.0,0.0,0,0.0,0
Types of Vacations,To have cosmetic / medical treatments,0.0,0.0,0,0.0,0
Types of Vacations,"Visiting family, relatives or friends",0.0,0.0,0,0.0,0
Types of Vacations,Walking / hiking,0.0,0.0,0,0.0,0
Types of Vacations,Winter sports (e.g. skiing),0.0,0.0,0,0.0,0
Types of Vacations,None of these,0.0,0.0,0,0.0,0
Types of Domestic Vacations,"Active (e.g. surfing, climbing etc.)",5.2,0.4,354241,88.2,8
Types of Domestic Vacations,Beach / coast,53.9,0.8,3673264,186.2,82
Types of Domestic Vacations,Camping,16.8,0.5,1147621,130.0,26
Types of Domestic Vacations,City break,33.1,0.7,2257723,161.5,50
Types of Domestic Vacations,Country / rural escape,21.4,0.5,1458287,126.6,35
Types of Domestic Vacations,Cruise,0.0,0.0,0,0.0,0
Types of Domestic Vacations,"Fitness (e.g. cycling break, yoga)",9.8,0.4,670958,86.3,14
Types of Domestic Vacations,Nature,38.0,0.5,2588075,122.6,59
Types of Domestic Vacations,Resort,24.5,0.6,1671418,142.5,38
Types of Domestic Vacations,Road / driving trip,38.5,0.9,2626775,206.0,63
Types of Domestic Vacations,Safari,0.0,0.0,0,0.0,0
Types of Domestic Vacations,Sailing,0.0,0.0,0,0.0,0
Types of Domestic Vacations,Sightseeing,41.0,0.8,2797434,189.6,67
Types of Domestic Vacations,Spa / retreat,10.8,1.0,733015,237.8,17
Types of Domestic Vacations,"Special occasion trip (e.g. Wedding, Birthday, Anniversary)",29.8,0.7,2029305,167.7,45
Types of Domestic Vacations,To have cosmetic / medical treatments,1.6,0.1,110057,21.4,2
Types of Domestic Vacations,"Visiting family, relatives or friends",43.3,0.7,2954443,176.9,65
Types of Domestic Vacations,Walking / hiking,37.4,1.1,2552321,259.6,56
Types of Domestic Vacations,Winter sports (e.g. skiing),10.3,0.4,703764,90.9,14
Types of Domestic Vacations,None of these,3.9,0.8,267730,192.2,2
Types of International Vacations,"Active (e.g. surfing, climbing etc.)",0.0,0.0,0,0.0,0
Types of International Vacations,Beach / coast,0.0,0.0,0,0.0,0
Types of International Vacations,Camping,0.0,0.0,0,0.0,0
Types of International Vacations,City break,0.0,0.0,0,0.0,0
Types of International Vacations,Country / rural escape,0.0,0.0,0,0.0,0
Types of International Vacations,Cruise,0.0,0.0,0,0.0,0
Types of International Vacations,"Fitness (e.g. cycling break, yoga)",0.0,0.0,0,0.0,0
Types of International Vacations,Nature,0.0,0.0,0,0.0,0
Types of International Vacations,Resort,0.0,0.0,0,0.0,0
Types of International Vacations,Road / driving trip,0.0,0.0,0,0.0,0
Types of International Vacations,Safari,0.0,0.0,0,0.0,0
Types of International Vacations,Sailing,0.0,0.0,0,0.0,0
Types of International Vacations,Sightseeing,0.0,0.0,0,0.0,0
Types of International Vacations,Spa / retreat,0.0,0.0,0,0.0,0
Types of International Vacations,"Special occasion trip (e.g. Wedding, Birthday, Anniversary)",0.0,0.0,0,0.0,0
Types of International Vacations,To have cosmetic / medical treatments,0.0,0.0,0,0.0,0
Types of International Vacations,"Visiting family, relatives or friends",0.0,0.0,0,0.0,0
Types of International Vacations,Walking / hiking,0.0,0.0,0,0.0,0
Types of International Vacations,Winter sports (e.g. skiing),0.0,0.0,0,0.0,0
Types of International Vacations,None of these,0.0,0.0,0,0.0,0
Interest in Package Deals,Book a package deal (where everything is sorted for you),25.4,0.3,1728066,79.3,40
Interest in Package Deals,Plan the vacation yourself,72.9,0.5,4970827,126.9,106
Planning Activities,Most of the time,28.1,0.4,1918576,90.1,38
Planning Activities,Sometimes,53.0,0.6,3610346,135.8,81
Planning Activities,Rarely,14.9,0.4,1014825,104.7,23
Planning Activities,Never,2.3,0.2,155147,45.7,4
Activity Types,Action / adventure pursuits,35.4,0.6,2411121,148.5,52
Activity Types,"Attending music events (e.g. festivals, concerts, gigs)",0.0,0.0,0,0.0,0
Activity Types,"Attending shows (e.g. musicals, theatre, opera, comedy)",0.0,0.0,0,0.0,0
Activity Types,Attending sports events,0.0,0.0,0,0.0,0
Activity Types,Fine-dining,61.2,0.9,4174479,223.5,91
Activity Types,Food / drink sampling (e.g. visiting local producers),75.2,0.7,5124559,159.6,112
Activity Types,Having spa treatments / massages,35.7,0.9,2435244,206.4,52
Activity Types,Shopping,0.0,0.0,0,0.0,0
Activity Types,Sightseeing,79.6,0.7,5422475,176.9,121
Activity Types,Visiting casinos,21.1,0.9,1437631,212.7,32
Activity Types,Visiting museums / galleries,60.9,0.8,4153798,183.1,91
Activity Types,Visiting religious monuments / sites,0.0,0.0,0,0.0,0
Activity Types,Visiting theme parks,36.9,0.4,2513715,101.9,54
Activity Types,Visiting water parks,24.7,0.4,1685366,91.3,35
Activity Types,Walking / hiking,63.1,0.7,4303350,171.5,100
Activity Types,None of these,0.9,0.2,63309,39.2,1
"Day Trips, Tours and Experiences",Go on day-trips / excursions / sightseeing tours? - Most of the time - Sometimes - Rarely - Never,98.3,0.5,6698893,109.9,146
"Day Trips, Tours and Experiences",Meet new people / experience new things? - Most of the time - Sometimes - Rarely - Never,98.3,0.5,6698893,109.9,146
Number of Domestic Vacations Planned,0,2.2,0.1,151129,14.4,3
Number of Domestic Vacations Planned,1-2,37.8,0.4,2576489,94.9,56
Number of Domestic Vacations Planned,3-4,43.7,0.7,2979563,162.1,62
Number of Domestic Vacations Planned,5-6,9.4,0.4,643523,99.1,16
Number of Domestic Vacations Planned,7-8,5.0,0.5,337582,113.6,8
